product_id,product_name,brand,category,subcategory,base_cost,retail_price,margin_amount,margin_pct,warranty_months,launch_date,discontinued_flag,supplier_country,product_rating,created_at,updated_at
1890,Economy Know,LG,Home Appliances,Laundry,447.94,697.51,249.57,,24.0,2022-10-21,False,Macedonia,,2018-08-25 20:14:06,2025-03-12 09:05:20
1891,West Light,,Electronics,Laptops,1208.67,2063.72,855.05,41.43,36.0,2018-10-03,,Mongolia,2.1,2019-06-20 12:54:15,2025-07-17 17:26:41
1892,Activity Again,Adidas,Fashion,Men,963.51,1505.97,,,36.0,2018-08-24,True,Denmark,4.2,2018-09-05 23:20:15,2025-04-03 00:52:22
1893,Since Good,Sony,Fashion,Footwear,798.45,1601.29,802.84,50.14,36.0,2024-07-07,True,Costa Rica,1.8,2020-08-22 22:14:24,2025-11-20 02:00:19
1894,Almost Plan,Bosch,Sports,Team Sports,831.44,1388.57,557.13,,12.0,2024-08-19,,Cape Verde,2.0,2018-09-13 01:56:09,2025-09-20 22:42:16
1895,Thing Too,Philips,Sports,Team Sports,1015.71,2123.28,1107.57,52.16,0.0,2020-10-19,,Italy,4.7,2018-04-30 20:18:27,2025-11-26 06:31:41
1896,Center Fund,Apple,Fashion,Footwear,462.54,,,,,2019-09-21,False,Saudi Arabia,3.5,2020-06-29 20:54:28,2025-06-08 12:06:58
1897,Learn How,Apple,Fashion,Footwear,1334.18,2132.42,798.24,37.43,24.0,2018-09-15,False,Swaziland,1.8,2018-12-31 16:11:54,2025-06-16 15:42:08
931,Type Buy,,Electronics,Tablets,1279.17,2467.45,1188.28,48.16,24.0,2018-12-26,False,Lao People's Democratic Republic,2.4,2019-05-02 07:38:54,2025-03-21 02:47:36
1899,Suggest Draw,Sony,Sports,Fitness,921.63,1936.38,1014.75,,6.0,2020-07-24,,Thailand,,2018-08-17 12:01:43,2025-10-23 03:56:09
1900,Win Future,Bosch,Fashion,Women,1245.38,2786.27,1540.89,55.3,36.0,2021-01-29,False,Palau,3.2,2018-07-18 06:04:38,2025-05-29 00:50:19
1901,Authority Rate,Samsung,Sports,Fitness,1187.88,2397.16,1209.28,50.45,24.0,2023-10-15,,Nigeria,3.8,2019-07-21 04:09:17,2025-04-20 22:08:46
1902,Address Back,Lenovo,Fashion,Women,1278.66,2918.57,1639.91,56.19,0.0,2020-10-17,False,Guernsey,2.7,2019-08-03 22:03:05,2025-10-20 18:43:26
1903,Increase On,Apple,Sports,Team Sports,196.45,394.05,197.6,50.15,12.0,2020-01-11,False,Nicaragua,4.7,2019-06-19 05:12:50,2025-05-30 19:52:26
1904,Role I,Adidas,Home Appliances,Cleaning,1052.9,1514.32,461.42,30.47,6.0,2024-06-13,False,San Marino,2.4,2020-12-02 18:51:20,2025-08-12 01:07:14
1905,Media Responsibility,Lenovo,Electronics,Laptops,6.13,13.96,7.83,56.09,,2018-10-15,,Japan,3.7,2018-10-22 02:00:52,2025-01-18 16:12:19
1906,Memory Do,Xiaomi,Fashion,Footwear,695.77,825.14,129.37,15.68,12.0,2024-05-30,False,Tanzania,3.5,2018-01-29 09:40:58,2025-10-25 10:38:51
1907,Response Girl,Sony,Electronics,Accessories,1454.68,1764.12,309.44,17.54,36.0,2024-11-11,True,Indonesia,3.9,2019-10-16 22:28:56,2025-11-06 02:08:19
1908,Suffer Hard,Adidas,Sports,Outdoor,1397.88,2675.36,1277.48,47.75,0.0,2022-11-01,True,Brazil,2.0,2020-06-22 04:58:18,2026-01-03 20:01:50
1909,Miss Career,Lenovo,Sports,Outdoor,,1928.32,534.98,27.74,,2021-12-22,,Cape Verde,3.5,2018-03-29 20:32:39,2025-03-03 03:15:38
1910,Free Number,Lenovo,Fashion,Women,1242.89,1959.79,716.9,36.58,,2021-12-03,,Samoa,5.0,2020-01-27 22:16:03,2025-12-26 12:45:51
1911,Stuff Foot,Adidas,Fashion,Women,666.01,1613.8,947.79,58.73,0.0,2024-04-16,True,Dominican Republic,1.4,2018-04-28 15:24:25,2025-02-05 18:29:08
1912,One At,Lenovo,Sports,Outdoor,1335.25,1740.53,405.28,23.28,,2021-09-24,False,Taiwan,4.9,2018-07-31 14:21:34,2025-03-22 16:31:17
1913,Similar Prepare,Puma,Home Appliances,Kitchen,1171.04,1306.62,135.58,10.38,0.0,2018-10-04,,Uganda,2.8,2019-11-05 17:28:48,2025-10-16 21:53:41
1914,Wish Future,Nike,Home Appliances,Laundry,1104.42,2167.97,1063.55,,,2022-08-23,True,Montenegro,3.7,2021-01-09 21:59:56,2025-10-20 17:31:12
1915,Us Life,Puma,Electronics,Smartphones,786.75,959.81,173.06,18.03,12.0,2018-08-05,,San Marino,4.1,2019-07-23 18:11:34,2025-08-25 04:58:05
1916,Tonight Glass,Philips,Sports,Fitness,950.94,1213.47,262.53,,24.0,2019-01-30,False,India,4.7,2018-10-24 06:14:44,2025-06-04 03:58:18
1917,Opportunity Range,,Home Appliances,Kitchen,1167.61,1404.37,236.76,16.86,,2019-05-15,True,Bolivia,1.3,2020-11-15 07:40:57,2025-11-24 17:47:34
1918,Woman Sometimes,LG,Home Appliances,Laundry,124.93,151.44,26.51,17.51,36.0,2025-01-04,False,Vanuatu,3.4,2020-10-06 07:53:00,2025-08-03 22:06:58
1919,These Shake,Nike,Electronics,Tablets,934.44,2264.89,1330.45,58.74,,2023-08-25,True,United States Virgin Islands,4.9,2018-09-21 11:35:03,2025-05-19 08:55:02
1920,Sort Environmental,Xiaomi,Home Appliances,Laundry,442.1,1038.89,596.79,57.44,12.0,2020-07-22,,Norfolk Island,4.6,2018-09-05 07:28:54,2025-04-23 06:39:12
151,Wrong Former,Puma,Home Appliances,Kitchen,1300.58,2661.23,1360.65,51.13,12.0,2019-03-30,True,Singapore,4.6,2019-12-30 07:58:30,2025-10-23 19:32:01
1922,Carry Seat,Lenovo,Electronics,Smartphones,218.68,340.67,121.99,35.81,6.0,2023-08-12,,Dominica,3.4,2019-03-28 02:53:02,2025-04-19 20:58:25
1923,So South,Samsung,Electronics,Laptops,1043.17,1817.2,774.03,42.59,36.0,2024-07-09,False,South Africa,1.3,2020-02-11 14:25:00,2025-12-22 03:02:41
1924,Candidate Choice,Apple,Home Appliances,Laundry,495.0,602.76,107.76,17.88,24.0,2023-05-12,False,British Virgin Islands,3.2,2018-10-19 22:37:15,2025-07-23 05:32:12
1925,Ok Physical,Nike,Home Appliances,Laundry,1095.83,2265.23,1169.4,51.62,,2021-05-13,True,Togo,4.3,2020-08-19 00:07:24,2025-07-23 16:39:20
1926,Rate Outside,Puma,Sports,Fitness,568.88,1257.04,,54.74,24.0,2018-05-15,,Namibia,2.4,2019-05-26 22:56:55,2025-06-23 07:12:08
1927,Be Among,Sony,Electronics,Laptops,954.77,1659.76,704.99,,12.0,2023-02-23,,Peru,2.3,2019-03-04 08:53:36,2025-01-31 07:14:15
1928,If Call,Sony,Sports,Outdoor,,553.87,261.03,47.13,36.0,2024-06-07,False,Paraguay,4.6,2020-07-30 15:37:56,2025-05-26 19:33:12
1929,Film Edge,LG,Home Appliances,Kitchen,805.73,1803.92,998.19,55.33,,2021-07-26,False,Dominica,3.7,2018-02-14 02:17:53,2025-06-19 11:56:10
1930,Leg Along,LG,Fashion,Men,516.54,1234.51,717.97,58.16,6.0,2024-07-28,True,Portugal,2.9,2020-10-29 09:54:10,2025-07-15 22:47:43
937,Number Wind,Samsung,Sports,Outdoor,508.73,1183.93,675.2,57.03,,2018-03-28,False,Antarctica (the territory South of 60 deg S),2.0,2019-06-10 17:22:52,2026-01-15 12:43:04
1932,Writer Already,Bosch,Home Appliances,Cleaning,535.75,,,,24.0,2024-09-08,True,Guam,,2018-03-02 13:18:01,2025-06-25 20:13:05
1933,Year Business,Lenovo,Home Appliances,Kitchen,180.6,217.82,37.22,17.09,36.0,2022-04-28,True,Singapore,1.4,2019-12-01 17:58:30,2025-09-12 02:27:04
1934,Spend Feeling,Philips,Fashion,Women,402.95,780.68,377.73,48.38,6.0,2020-05-12,True,Vanuatu,2.4,2018-03-27 11:25:15,2025-06-25 07:05:19
1935,Decision Official,,Electronics,Smartphones,501.27,801.04,299.77,37.42,,2020-03-11,False,Moldova,4.1,2018-03-31 09:20:06,2025-03-28 19:40:07
1936,Letter Week,Samsung,Sports,Fitness,,310.26,139.33,44.91,36.0,2022-01-28,,Heard Island and McDonald Islands,3.9,2019-10-13 20:18:06,2025-06-27 10:54:50
1937,Floor Small,Apple,Electronics,Smartphones,108.24,253.78,145.54,57.35,36.0,2021-12-16,,South Georgia and the South Sandwich Islands,,2018-08-10 10:51:50,2025-05-08 11:07:13
1938,Program Enter,Lenovo,Home Appliances,Kitchen,1461.18,2949.69,1488.51,50.46,36.0,2018-07-20,,South Africa,4.2,2020-11-07 12:49:14,2025-04-14 10:47:30
1939,Performance Add,Bosch,Fashion,Women,,1006.59,361.21,35.88,6.0,2020-03-12,True,Turks and Caicos Islands,3.6,2021-01-15 06:08:04,2025-02-05 03:28:26
1940,Skill Our,Xiaomi,Home Appliances,Cleaning,1376.6,2657.76,1281.16,48.2,12.0,2022-03-05,False,Cyprus,2.1,2019-09-20 22:21:08,2025-03-31 19:45:24
1941,Body Manager,Philips,Fashion,Footwear,153.33,260.81,107.48,41.21,24.0,2024-03-21,,Denmark,2.5,2019-11-12 05:02:28,2026-01-17 09:25:26
1942,Effect Show,Lenovo,Sports,Outdoor,1036.36,1271.24,234.88,18.48,,2019-06-04,False,British Indian Ocean Territory (Chagos Archipelago),3.9,2019-07-04 10:03:38,2025-03-10 07:28:39
1943,Building Debate,Apple,Sports,Team Sports,590.31,1392.62,802.31,57.61,,2022-05-23,False,Tanzania,2.9,2019-12-01 12:28:45,2025-03-24 21:37:20
1944,Everything Born,Apple,Fashion,Footwear,6.9,17.08,10.18,59.6,36.0,2020-02-08,,Djibouti,4.5,2018-09-20 11:11:18,2025-06-02 18:25:50
1945,Choice Real,Apple,Electronics,Smartphones,1303.3,2863.84,1560.54,54.49,0.0,2024-06-05,False,South Georgia and the South Sandwich Islands,4.9,2019-01-09 01:09:21,2025-07-25 12:40:11
1946,Create System,Adidas,Fashion,Footwear,710.96,1482.38,,52.04,6.0,2018-04-03,,Yemen,4.8,2020-10-06 11:10:05,2025-06-13 09:14:23
1947,Close Measure,Philips,Sports,Fitness,472.77,1147.46,674.69,58.8,,2019-01-23,False,South Africa,,2019-11-18 05:40:15,2025-09-22 15:04:37
1948,Center Until,Xiaomi,Electronics,Laptops,534.1,588.22,,,,2021-05-07,True,Bahrain,1.4,2020-01-09 20:11:31,2025-07-08 11:02:06
1949,Deep Cold,LG,Fashion,Women,1103.89,2728.8,1624.91,59.55,6.0,2024-03-26,False,Congo,2.3,2020-10-13 01:40:23,2025-02-15 08:07:35
1950,Rule Name,Xiaomi,Electronics,Tablets,707.04,953.27,246.23,,12.0,2022-07-17,False,Colombia,1.0,2018-10-28 17:05:46,2025-10-01 20:27:01
1951,Maintain Rate,Xiaomi,Electronics,Laptops,5.9,11.57,5.67,,0.0,2021-09-30,True,Norfolk Island,1.1,2020-09-07 02:07:30,2025-07-28 02:33:57
1952,Wall Pm,Bosch,Electronics,Tablets,1221.2,2943.55,1722.35,58.51,,2019-12-16,False,Zambia,4.0,2018-08-16 21:52:52,2025-05-07 01:10:21
1953,Help Hand,Adidas,Sports,Outdoor,793.92,1835.15,1041.23,56.74,36.0,2019-07-01,,Suriname,4.7,2020-01-08 09:22:58,2025-06-27 17:52:24
1954,Score Up,LG,Sports,Outdoor,1453.49,2882.18,1428.69,49.57,12.0,2023-07-10,,Japan,3.6,2019-01-09 03:00:51,2026-01-08 05:14:25
1955,Person More,LG,Home Appliances,Kitchen,677.41,838.21,160.8,19.18,36.0,2024-03-25,,Germany,2.2,2019-02-27 11:00:57,2025-02-07 20:31:35
1956,Crime Trade,Nike,Electronics,Tablets,1193.14,1562.07,368.93,23.62,6.0,2019-05-28,True,Madagascar,4.8,2018-06-13 19:12:35,2025-02-22 02:20:35
1957,Run To,,Home Appliances,Kitchen,547.63,1004.08,456.45,45.46,36.0,2021-04-24,,Slovenia,,2019-07-12 06:30:48,2025-07-10 13:23:38
1958,Parent Be,Nike,Sports,Fitness,,234.64,,11.55,36.0,2022-07-27,True,Somalia,,2019-08-08 18:27:24,2025-07-25 12:17:26
1959,Garden Career,Samsung,Sports,Fitness,467.97,1059.6,591.63,55.84,,2022-03-11,,Korea,4.6,2019-05-09 21:59:11,2025-05-28 19:35:49
1960,Bill Him,LG,Electronics,Smartphones,667.2,1466.22,799.02,54.5,24.0,2020-07-21,,United Arab Emirates,4.2,2018-11-16 07:27:15,2025-04-25 06:14:46
1961,Pm Under,Lenovo,Home Appliances,Kitchen,913.6,1711.08,797.48,46.61,36.0,2021-03-19,True,Syrian Arab Republic,2.7,2019-12-10 19:50:19,2025-05-23 12:28:36
1962,Form Study,Sony,Fashion,Footwear,243.17,332.56,89.39,26.88,0.0,2023-12-25,False,Northern Mariana Islands,1.3,2018-09-12 22:57:15,2025-04-11 13:24:33
567,Difference Support,,Sports,Fitness,1378.92,,,,0.0,2021-05-24,True,Guernsey,2.4,2019-07-28 13:14:16,2025-03-05 04:54:38
1964,Yourself Occur,Sony,Sports,Outdoor,1152.21,1403.39,251.18,17.9,12.0,2022-09-16,False,Ecuador,,2019-02-22 18:24:36,2025-10-09 21:35:52
1965,Get Practice,Sony,Fashion,Men,322.06,577.45,255.39,44.23,6.0,2024-06-14,False,Bermuda,2.1,2018-05-03 15:11:18,2025-05-15 06:10:29
1966,Small Wait,Xiaomi,Fashion,Footwear,926.92,1082.47,155.55,14.37,6.0,2021-04-03,,Burkina Faso,,2019-07-12 11:06:58,2025-05-24 21:17:30
1967,Ago Think,Lenovo,Sports,Team Sports,235.51,417.27,181.76,43.56,0.0,2020-09-18,,Korea,,2019-08-17 22:19:22,2025-08-26 12:39:33
1968,Picture Yes,Puma,Electronics,Laptops,1353.68,1906.04,552.36,28.98,6.0,2021-08-02,False,Iraq,1.4,2019-02-15 10:54:37,2025-05-16 21:58:44
1969,Meet Study,LG,Fashion,Men,715.8,1768.82,1053.02,59.53,36.0,2021-11-12,True,Kenya,,2019-02-02 05:30:19,2025-07-03 04:55:01
1970,Thus Smile,Adidas,Fashion,Men,267.5,339.99,72.49,21.32,0.0,2018-05-05,,Dominica,4.9,2018-05-22 20:53:34,2025-02-20 20:59:45
1971,Report Soldier,,Electronics,Laptops,,1978.72,1008.6,50.97,12.0,2023-12-08,True,Costa Rica,4.6,2019-09-16 11:23:18,2025-04-09 09:34:07
1972,Reveal Then,Adidas,Electronics,Tablets,828.97,960.18,,13.67,,2021-12-15,True,Kiribati,3.2,2020-05-29 15:06:36,2025-09-17 06:59:56
1024,Course Must,Sony,Electronics,Accessories,510.35,1040.35,,50.94,36.0,2018-12-15,False,Malaysia,,2020-11-19 23:19:28,2025-03-08 17:04:12
1974,Trouble Candidate,Lenovo,Fashion,Footwear,957.47,2062.17,1104.7,,12.0,2020-02-21,,French Guiana,4.9,2018-10-10 09:54:29,2026-01-18 08:02:29
1975,Toward Every,Bosch,Electronics,Smartphones,651.92,1485.42,833.5,,,2023-05-17,True,Sierra Leone,2.3,2019-06-22 10:59:04,2025-12-10 15:16:34
1976,Letter Side,,Fashion,Men,975.68,1334.56,358.88,26.89,24.0,2024-05-08,True,Iraq,3.0,2019-01-10 01:36:34,2025-02-09 12:51:12
1977,Research Them,Bosch,Electronics,Laptops,1365.34,1518.55,153.21,10.09,24.0,2023-10-15,False,Saint Pierre and Miquelon,4.7,2019-03-10 08:59:51,2025-12-13 01:35:36
1978,Set Visit,Adidas,Home Appliances,Kitchen,728.26,1746.3,1018.04,58.3,6.0,2022-01-01,,Togo,,2019-12-29 22:40:12,2025-07-19 05:24:48
1979,Improve Believe,Puma,Home Appliances,Kitchen,1190.2,1883.35,693.15,,12.0,2019-04-29,True,Antarctica (the territory South of 60 deg S),3.9,2018-11-24 16:40:38,2025-04-20 04:23:04
1980,Project Rather,Lenovo,Home Appliances,Laundry,388.31,856.76,468.45,54.68,6.0,2022-09-09,True,Poland,,2019-09-20 05:27:37,2025-06-05 10:57:47
1981,Method Entire,Adidas,Home Appliances,Kitchen,362.94,501.69,138.75,27.66,12.0,2023-08-24,,Lesotho,3.4,2018-06-09 06:14:10,2025-03-06 09:20:40
1982,Worker System,Puma,Home Appliances,Laundry,664.07,1235.35,571.28,46.24,0.0,2019-01-13,,Pakistan,1.1,2021-01-11 17:32:45,2025-05-17 01:44:35
1983,Major Hotel,Samsung,Electronics,Accessories,,937.4,96.46,10.29,12.0,2024-02-16,True,Kenya,3.6,2020-06-28 20:00:02,2025-10-19 19:27:23
1984,Good Visit,Nike,Home Appliances,Kitchen,428.68,1026.0,597.32,58.22,0.0,2023-12-18,True,Eritrea,2.9,2020-10-14 20:43:27,2025-04-11 21:38:11
1985,Smile Each,Bosch,Fashion,Women,121.2,281.1,159.9,56.88,0.0,2018-09-18,True,Bulgaria,1.8,2018-08-25 06:08:05,2026-01-07 07:01:38
1986,Owner Skill,Apple,Electronics,Laptops,388.75,859.18,470.43,54.75,12.0,2018-02-22,True,South Georgia and the South Sandwich Islands,3.2,2019-12-25 11:01:21,2025-06-19 12:20:43
1987,Reveal We,Xiaomi,Home Appliances,Laundry,970.45,2409.94,1439.49,59.73,12.0,2019-10-06,False,Mayotte,1.8,2020-03-21 16:27:37,2025-03-29 12:48:33
1988,Itself Around,Bosch,Fashion,Men,1251.06,1668.97,417.91,25.04,24.0,2024-11-06,,Guinea-Bissau,,2018-10-30 19:02:58,2025-11-30 03:24:24
1989,Candidate Whether,Xiaomi,Fashion,Men,434.46,572.14,137.68,24.06,,2018-12-02,True,Netherlands,2.7,2019-09-03 07:36:34,2025-11-26 14:15:02
1990,Act White,Samsung,Sports,Team Sports,848.36,1021.27,,16.93,36.0,2024-04-05,True,Hungary,3.2,2018-09-03 20:51:54,2025-12-14 14:02:54
1991,Popular Daughter,Sony,Home Appliances,Laundry,261.81,447.49,185.68,41.49,0.0,2022-03-25,True,Cambodia,4.5,2018-12-04 21:13:15,2025-12-24 12:10:09
1992,Example Challenge,Samsung,Home Appliances,Kitchen,701.6,1175.97,474.37,40.34,,2019-07-20,,Svalbard & Jan Mayen Islands,2.7,2018-06-03 02:06:44,2025-06-16 18:19:17
1993,Science Make,Bosch,Electronics,Laptops,1334.68,2184.95,850.27,38.91,6.0,2024-05-12,True,Pakistan,4.3,2019-08-03 04:50:58,2025-07-11 05:04:06
1994,Body Affect,Samsung,Fashion,Men,233.3,535.64,302.34,56.44,0.0,2024-06-16,False,Congo,,2020-01-25 00:51:32,2025-06-08 14:52:06
1995,Once Production,Xiaomi,Sports,Team Sports,1014.12,1489.9,475.78,31.93,,2022-03-17,,Svalbard & Jan Mayen Islands,3.9,2019-03-08 11:21:33,2025-04-20 12:55:37
1996,Discuss Hope,Bosch,Fashion,Men,441.3,593.21,151.91,25.61,6.0,2019-10-28,False,Malaysia,1.6,2019-11-12 19:15:35,2025-08-04 07:58:38
1997,Quality Ball,Nike,Electronics,Tablets,46.38,84.91,38.53,45.38,0.0,2021-02-01,False,Togo,4.9,2018-06-23 07:18:48,2025-05-05 00:07:01
1998,Billion Strong,Xiaomi,Home Appliances,Laundry,,45.89,22.57,,36.0,2018-04-16,True,Malta,3.5,2018-04-23 00:01:44,2025-02-18 21:08:03
1999,Area Human,,Sports,Team Sports,438.55,751.47,312.92,41.64,24.0,2024-10-20,False,Gabon,3.4,2018-08-06 04:37:06,2025-12-14 07:19:20
1738,Clear Show,Nike,Electronics,Accessories,101.75,134.77,33.02,24.5,0.0,2023-10-19,False,India,1.4,2020-03-02 13:13:21,2025-08-13 09:37:14
2001,Discover Help,Philips,Sports,Team Sports,721.06,1450.56,729.5,50.29,,2024-01-03,True,Saint Vincent and the Grenadines,,2020-08-20 20:26:05,2025-07-22 21:54:51
2002,Source Compare,Lenovo,Sports,Team Sports,1117.4,1764.15,646.75,36.66,24.0,2024-09-19,,Namibia,2.8,2020-10-10 11:33:43,2025-10-07 08:49:21
2003,Never Test,,Home Appliances,Kitchen,1428.02,2259.15,831.13,,,2021-07-08,,Comoros,,2019-12-04 00:02:06,2025-10-04 23:10:12
2004,Trade Off,Philips,Sports,Fitness,250.58,285.37,34.79,12.19,12.0,2023-08-02,True,Canada,3.8,2019-03-07 14:13:44,2025-03-15 02:09:41
2005,Professional Court,Lenovo,Sports,Team Sports,183.93,396.21,,53.58,6.0,2024-12-22,False,Morocco,4.4,2019-03-12 20:39:11,2025-10-20 05:13:30
2006,Against Own,Sony,Sports,Fitness,186.72,455.71,268.99,59.03,12.0,2019-01-28,,Djibouti,,2020-12-07 12:24:34,2025-09-23 07:27:11
2007,Responsibility Wish,Xiaomi,Sports,Outdoor,143.73,249.56,105.83,42.41,6.0,2021-09-23,False,United States Virgin Islands,2.4,2019-01-31 17:38:58,2025-08-22 21:28:49
2008,Wind Tonight,Sony,Fashion,Men,982.48,2397.15,1414.67,59.01,24.0,2020-09-04,True,Turkmenistan,,2020-07-19 13:29:31,2025-08-24 03:55:05
2009,Black Individual,Adidas,Fashion,Women,610.82,962.26,351.44,36.52,36.0,2022-11-01,,Greece,2.8,2018-06-27 00:36:59,2025-09-26 13:56:54
2010,Our Computer,Sony,Fashion,Men,1155.55,1718.56,563.01,32.76,12.0,2023-11-17,True,Belize,4.0,2019-04-03 20:27:39,2025-11-29 07:34:09
2011,Child Agent,,Fashion,Women,615.04,1145.07,530.03,46.29,12.0,2018-02-25,,Poland,1.6,2019-05-03 20:22:38,2025-03-22 05:59:26
2012,Your Last,Lenovo,Sports,Outdoor,772.36,1224.46,452.1,36.92,0.0,2020-11-28,True,Cocos (Keeling) Islands,2.8,2020-10-29 20:48:00,2026-01-17 02:46:11
2013,Teacher Safe,Puma,Home Appliances,Cleaning,40.93,61.12,20.19,33.03,12.0,2021-05-21,,Netherlands Antilles,,2019-04-13 20:11:22,2025-08-23 17:33:31
2014,Early Scene,Philips,Fashion,Men,1491.34,2574.28,1082.94,42.07,0.0,2019-12-30,,Saint Kitts and Nevis,1.8,2020-04-18 20:53:18,2025-09-18 02:23:56
2015,Evening Father,Apple,Sports,Team Sports,,1613.25,773.42,,12.0,2020-10-19,,Macao,2.6,2019-01-03 13:49:23,2025-06-17 19:17:27
2016,Rule Same,Philips,Sports,Team Sports,489.73,1223.56,733.83,59.97,,2024-09-26,,Pitcairn Islands,3.0,2019-09-20 10:35:27,2025-06-13 05:04:43
1173,Down Analysis,,Fashion,Women,672.5,1202.84,,44.09,6.0,2021-04-21,False,Hungary,4.4,2018-08-10 22:27:17,2025-10-19 17:14:03
1123,Public Provide,Nike,Sports,Fitness,1490.96,1718.72,227.76,13.25,24.0,2020-04-13,True,Colombia,1.7,2020-12-12 16:19:35,2025-12-10 04:26:54
2019,Film Her,Xiaomi,Electronics,Smartphones,,1367.49,390.93,28.59,,2022-08-24,,Denmark,,2019-04-16 11:39:50,2026-01-10 20:50:02
2020,Past Garden,Bosch,Sports,Outdoor,1131.19,2820.91,1689.72,59.9,24.0,2021-11-14,False,Croatia,1.7,2020-12-02 07:28:41,2025-03-06 08:00:49
2021,Writer Sure,Sony,Sports,Team Sports,60.1,118.58,58.48,49.32,,2021-01-19,,Vietnam,4.4,2020-07-11 06:57:20,2025-08-15 23:23:37
2022,Walk Various,LG,Fashion,Women,431.38,814.95,,47.07,6.0,2021-12-26,False,Cote d'Ivoire,2.8,2019-05-07 14:48:01,2025-01-24 11:30:21
2023,Near Program,Lenovo,Electronics,Smartphones,28.26,57.99,,,24.0,2024-03-06,,Nauru,4.4,2020-01-19 13:35:18,2025-05-06 18:12:22
2024,Follow While,Samsung,Home Appliances,Cleaning,956.19,2162.49,1206.3,55.78,6.0,2021-04-18,,Malta,,2020-12-26 18:41:42,2025-10-26 17:45:15
2025,Two Before,Puma,Fashion,Women,445.3,,,,24.0,2020-07-14,False,Saint Barthelemy,2.3,2018-05-08 21:01:22,2025-10-28 23:16:50
2026,While True,Puma,Fashion,Women,1164.08,2423.52,1259.44,51.97,6.0,2024-05-17,False,Liechtenstein,1.9,2019-04-23 13:14:37,2025-07-26 22:09:59
2027,Family Once,Samsung,Electronics,Tablets,849.98,1302.11,452.13,34.72,24.0,2019-02-10,False,Svalbard & Jan Mayen Islands,4.2,2018-01-21 03:40:34,2025-02-22 18:47:52
2028,Body Study,Puma,Fashion,Women,1271.68,2168.97,897.29,41.37,,2020-10-09,True,Bolivia,1.8,2020-10-15 11:24:59,2025-12-01 15:34:57
2029,Sport Family,LG,Fashion,Men,1421.29,2866.11,1444.82,50.41,,2021-08-24,,Honduras,2.6,2019-04-27 00:58:40,2025-06-24 00:33:58
2030,Program Positive,,Electronics,Accessories,35.61,50.23,14.62,29.11,0.0,2021-05-11,False,Togo,1.5,2019-10-25 20:44:10,2025-09-20 16:59:12
2031,Traditional Health,Apple,Home Appliances,Cleaning,,1212.58,586.59,48.38,36.0,2023-01-06,,Estonia,,2018-04-01 09:32:14,2025-02-10 05:13:40
2032,Early College,,Electronics,Tablets,59.72,76.02,16.3,21.44,12.0,2021-08-07,True,Netherlands Antilles,,2019-11-26 05:00:02,2026-01-18 06:33:44
2033,Candidate International,Nike,Home Appliances,Laundry,159.71,269.93,110.22,40.83,24.0,2022-04-19,True,French Guiana,2.6,2019-02-28 10:04:31,2025-03-25 12:26:13
2034,Action Bank,Sony,Electronics,Tablets,498.74,620.41,121.67,19.61,0.0,2024-05-29,,Montenegro,5.0,2019-01-05 21:08:11,2025-12-10 06:19:30
2035,Choice Tax,Nike,Fashion,Footwear,1249.1,2335.21,,,,2022-05-31,,Nigeria,3.4,2020-12-11 15:37:44,2025-11-16 20:16:12
2036,Notice Score,Adidas,Fashion,Footwear,315.84,474.74,158.9,33.47,12.0,2022-06-29,False,Cuba,4.6,2019-04-29 08:27:22,2025-07-01 20:17:36
1567,Change Camera,LG,Home Appliances,Cleaning,995.31,2088.33,1093.02,,0.0,2020-04-26,False,Burundi,,2019-09-26 18:11:07,2025-04-15 02:03:17
2038,Alone Spring,Bosch,Home Appliances,Kitchen,403.77,706.64,302.87,42.86,24.0,2019-10-04,,Turks and Caicos Islands,4.3,2019-11-17 13:37:45,2025-07-20 10:56:08
2039,Task Hotel,Puma,Home Appliances,Cleaning,863.65,1996.66,1133.01,56.75,,2019-12-23,False,Lithuania,3.4,2018-11-01 12:19:06,2025-07-07 03:07:01
2040,Morning Beyond,Adidas,Sports,Team Sports,819.55,1157.8,338.25,29.21,24.0,2024-06-20,,Mayotte,3.9,2019-04-29 22:30:18,2025-01-26 09:48:37
2041,Too Should,Adidas,Sports,Fitness,654.03,1189.76,535.73,45.03,,2022-01-27,True,Saint Lucia,,2019-05-24 10:25:09,2025-01-26 09:47:52
2042,Pretty Wrong,Lenovo,Home Appliances,Kitchen,996.16,1695.35,,41.24,0.0,2022-04-02,False,Fiji,2.4,2020-10-31 06:17:59,2025-06-03 21:49:15
2043,Item Author,Nike,Fashion,Footwear,587.14,1378.26,791.12,57.4,6.0,2020-10-12,,Saint Kitts and Nevis,3.2,2019-01-04 07:25:20,2025-07-15 15:58:11
2044,Your Training,Adidas,Electronics,Accessories,746.6,988.13,241.53,24.44,,2024-09-21,False,Jamaica,1.4,2020-08-19 00:20:10,2025-07-24 23:00:28
2045,Sure Successful,Lenovo,Electronics,Laptops,1146.89,1433.07,286.18,19.97,0.0,2022-04-28,,Gibraltar,2.1,2019-07-13 04:27:03,2025-11-25 14:44:54
2046,Check Shoulder,Samsung,Electronics,Tablets,1098.93,2169.4,1070.47,49.34,6.0,2022-03-09,,Malawi,3.2,2019-02-01 20:02:07,2025-09-29 00:30:58
